-104539.89472164716,-82946.37940461024,170471.733649769,-43438.76079375156,-8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0
12.645799600219386,-456.2882268933356,-31.342868024024973,-114.52536290621838,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0027478141674490697,0.14090008323445188,0.6162346940531964,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-0.0016211798221957199,-8.476450333092181,-3.333553335344639,0.0,0.0,0.0,0.0,0.0,0.0
0.0,368.24823974916546,22.424506481378156,92.86343832465782,-1.0e-12,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-104539.89472164716,-82946.37940461024,170471.733649769,-43438.76079375156,-8.881784197001252e-16
0.0,0.0,0.0,0.0,0.0,12.645799600219386,-456.2882268933356,-31.342868024024973,-114.52536290621838,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0027478141674490697,0.14090008323445188,0.6162346940531964,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0016211798221957199,-8.476450333092181,-3.333553335344639,0.0
0.0,0.0,0.0,0.0,0.0,0.0,368.24823974916546,22.424506481378156,92.86343832465782,-1.0e-12
